sid,ABA,ABB
7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,0.5916181000002325,0.5682089500005532
cc2bdacf-6fe4-4e56-9630-a6ab21438244,0.6097141000000192,0.6154935999998088
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,0.4853034999978263,0.5039499374979641
