block,sid,trial,sample_stim,isi_condition,rule_type,A_stim,B_stim,A_prime,B_prime,rule_sequence,test_sequence,correct_next_stim,slot_mapping,correct_stim,response_key,response_slot,response_stim,correct,rt,isi1,isi2,isi3,isi4,isi5,iti,t_fixation,t_sample,t_delay,t_rule1,t_rule2,t_rule3,t_test1,t_test2,t_response
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,13,,,ABA,triangle,rectangle,star,rectangle,"triangle,rectangle,triangle","star,rectangle",star,"triangle,rectangle,star,circle",star,1,1,triangle,0,0.31436140002915636,1.0178971068583094,1.2524669826606842,1.132169785662971,0.8665277255257876,1.2233723412814617,1.9833838494393645,244.88077550003072,,,245.38731970003573,246.9171680000145,248.68224690004718,250.32921130000614,251.70560740004294,253.4457200000179
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,14,,,ABA,star,triangle,rectangle,triangle,"star,triangle,star","rectangle,triangle",rectangle,"rectangle,triangle,star,circle",rectangle,,,,0,,1.2621647637807187,0.7690108460227734,0.9955097354283085,1.1182762527755803,1.2004293793466998,1.6623337873817938,255.75277479999932,,,256.25815880001755,258.03219470003387,259.31458780000685,260.81998329999624,262.4516717999941,264.1692076000036
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,15,,,ABB,rectangle,circle,triangle,star,"rectangle,circle,circle","triangle,star",star,"rectangle,star,circle,triangle",star,1,1,rectangle,0,0.40121139999246225,1.126967685776566,0.8938815818312383,0.8455779304790128,0.8918966183216829,1.1827298460340903,3.8787704387230963,267.841630000039,,,268.3489344000118,269.98757250001654,271.3962244000286,272.75398560002213,274.15669360000174,275.8561205000151
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,16,,,ABA,circle,triangle,triangle,rectangle,"circle,triangle,circle","triangle,rectangle",triangle,"triangle,rectangle,circle,star",triangle,,,,0,,0.9099526840421698,1.2571915239795741,1.1198060081265433,1.2571834278536773,0.6536881079062193,2.2675712688283927,280.1486333000357,,,280.65520670003025,282.08167510002386,283.8504125000327,285.4813870000071,287.2494220000226,288.4193617000128
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,17,,,ABB,triangle,star,triangle,star,"triangle,star,star","triangle,star",star,"triangle,circle,rectangle,star",star,,,,0,,0.8929672753562137,1.4328040920423213,1.0599929404013533,1.340944177372251,1.157769190174356,1.6272972721480612,292.6989528000122,,,293.20569329999853,294.608158499992,296.55604440002935,298.1341005000286,299.9867245000205,301.6605924000032
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,18,,,ABB,rectangle,circle,triangle,rectangle,"rectangle,circle,circle","triangle,rectangle",rectangle,"triangle,rectangle,circle,star",rectangle,1,1,triangle,0,0.3545532000134699,0.9042316689782103,1.2224938763601005,0.8190888557530613,0.8375556322797378,1.2787627792929932,0.6301368560352021,305.2980168000213,,,305.80188119999366,307.2160204999964,308.948743200046,310.2813840000308,311.6326301000081,313.42917690001195
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,19,,,ABA,star,triangle,star,circle,"star,triangle,star","star,circle",star,"circle,rectangle,triangle,star",star,,,,0,,1.3981185113903678,1.184881557955772,1.0203514076256546,1.0199355487243777,0.9379503022840807,4.180069078854292,314.4243880000431,,,314.92917230003513,316.8389662000118,318.5372749000089,320.0699032000266,321.6024510000134,323.05473700002767
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,20,,,ABB,star,circle,star,triangle,"star,circle,circle","star,triangle",triangle,"rectangle,star,circle,triangle",triangle,,,,0,,0.8301597099133252,1.204985273706548,1.369824806815631,1.243061819076019,0.7966752327344799,2.7284823520298813,329.24625790002756,,,329.7518827000167,331.09330490004504,332.81293120002374,334.69557270000223,336.4494425000157,337.7625521000009
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,21,,,ABA,star,rectangle,triangle,rectangle,"star,rectangle,star","triangle,rectangle",triangle,"rectangle,star,circle,triangle",triangle,1,1,rectangle,0,1.743471399997361,1.161434858321541,0.7262648870120234,1.0651616347364992,0.9207752341176468,1.1862059959912448,1.3492057156757777,342.5003304000129,,,343.00624320004135,344.6812671000371,345.9192582000396,347.49753600003896,348.9311596000334,350.632952200016
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,22,,,ABB,rectangle,circle,circle,star,"rectangle,circle,circle","circle,star",star,"triangle,circle,star,rectangle",star,1,1,triangle,0,1.4202683999901637,1.0054207011727565,0.7659770811590867,1.346171456437518,1.5725626236661103,0.8007891708410131,3.3652606673994225,353.73586390004493,,,354.2408701000386,355.76014870003564,357.04011100000935,358.9006405000109,360.98322739999276,362.30296610004734
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,23,,,ABA,star,rectangle,star,circle,"star,rectangle,star","star,circle",star,"triangle,rectangle,star,circle",star,,,,0,,1.1185470146163907,1.4024793161273492,1.0170205316059988,0.7913214732237026,0.4832625816104579,3.2954618374326636,367.099392300006,,,367.60390280000865,369.23213389999,371.1458300999948,372.67259000003105,373.9793045000406,374.97526800003834
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,24,,,ABB,circle,star,rectangle,triangle,"circle,star,star","rectangle,triangle",triangle,"star,circle,triangle,rectangle",triangle,,,,0,,1.0369239820863017,1.2761102834580356,0.6109203852061098,0.8624510379462326,0.9884385093204006,2.28016292078496,380.28159480000613,,,380.78673049999634,382.3368195000221,384.13352259999374,385.2550687000039,386.63204970001243,388.13774600002216
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,25,,,ABA,circle,rectangle,star,triangle,"circle,rectangle,circle","star,triangle",star,"triangle,circle,rectangle,star",star,1,1,triangle,0,0.7033268000232056,0.72004333734911,1.1078232162712491,1.1923025912857355,0.6304542180356398,0.8020985527983875,3.005735063412258,392.42926720000105,,,392.93572710000444,394.16855020000366,395.78823559999,397.49874509999063,398.64201920002233,399.9577293000184
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,26,,,ABB,rectangle,star,triangle,circle,"rectangle,star,star","triangle,circle",circle,"star,triangle,rectangle,circle",circle,1,1,star,0,1.0305582000291906,1.1123182921907695,1.166852438867947,1.2580789152099534,0.9044555910673779,0.9880588921547826,4.172791850751242,403.6766687000054,,,404.18259240000043,405.80502990004607,407.48270560003584,409.2523451000452,410.670058800024,412.1740839999984
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,27,,,ABA,star,rectangle,circle,star,"star,rectangle,star","circle,star",circle,"rectangle,triangle,circle,star",circle,1,1,rectangle,0,0.0964557999977842,0.872330940492276,0.9286507406315196,1.1085605988388152,0.9510554826793501,0.7404298582576867,3.5711179244150406,417.38906760001555,,,417.8965630000457,419.2818613999989,420.755779900006,422.3792278000037,423.8421992000076,425.09761630004505
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,28,,,ABA,circle,rectangle,rectangle,star,"circle,rectangle,circle","rectangle,star",rectangle,"circle,star,triangle,rectangle",rectangle,1,1,circle,0,0.00554709997959435,0.6577711062013317,0.9886232995533416,0.8306772648207675,0.9237061677610313,0.8770693132025217,3.604725428141425,428.7745779000106,,,429.28161550004734,430.44962770002894,431.95080590003636,433.2921498999931,434.72913670004345,436.1358763000462
main_run1,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,29,,,ABA,triangle,star,circle,rectangle,"triangle,star,triangle","circle,rectangle",circle,"rectangle,circle,star,triangle",circle,,,,0,,0.5719898046609919,1.0033393262575117,1.092609563916149,0.9188057099937011,1.1786999671201406,2.7354116359962632,439.76036190002924,,,440.2661747999955,441.35076860000845,442.8661334000062,444.4714066000306,445.9000890000025,447.5960979000083
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,30,,,ABB,star,triangle,rectangle,star,"star,triangle,triangle","rectangle,star",star,"star,circle,rectangle,triangle",star,,,,0,,0.7114907163854676,1.0169315707996032,1.2131277489854497,0.9030881768364671,0.7684354494750439,1.4847261895263417,479.9993511000066,,,480.5048878000234,481.7268769000075,483.25531050004065,484.98178420000477,486.3983913999982,487.68608310003765
