block,sid,trial,sample_stim,isi_condition,rule_type,A_stim,B_stim,A_prime,B_prime,rule_sequence,test_sequence,correct_next_stim,slot_mapping,correct_stim,response_key,response_slot,response_stim,correct,rt,isi1,isi2,isi3,isi4,isi5,iti,t_fixation,t_sample,t_delay,t_rule1,t_rule2,t_rule3,t_test1,t_test2,t_response
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,0,rectangle,2.5,,,,,,,,,"rectangle,circle,star,triangle",rectangle,1,1,rectangle,1,0.4305529583361931,,,,,,,133.36534687498352,133.89752724999562,134.40548554164707,,,,,,136.92808095834334
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,1,rectangle,1.0,,,,,,,,,"star,circle,rectangle,triangle",rectangle,2,2,circle,0,0.4861587083141785,,,,,,,137.362091374991,137.86900108333793,138.37924558331724,,,,,,139.39538999999058
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,2,circle,1.0,,,,,,,,,"triangle,rectangle,star,circle",circle,4,4,circle,1,0.47487350000301376,,,,,,,139.88430941663682,140.39201349997893,140.9019734999747,,,,,,141.9158027083322
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,3,circle,1.0,,,,,,,,,"triangle,star,rectangle,circle",circle,4,4,circle,1,0.46475508334697224,,,,,,,142.3931357083202,142.89995766663924,143.40669762497419,,,,,,144.4238077083428
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,4,star,2.5,,,,,,,,,"circle,star,triangle,rectangle",star,2,2,star,1,0.5138647083658725,,,,,,,144.89073424998787,145.40010491665453,145.91000249999342,,,,,,148.42317312498926
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,5,triangle,2.5,,,,,,,,,"star,rectangle,circle,triangle",triangle,4,4,triangle,1,0.5268940000096336,,,,,,,148.93957891664468,149.44450333333225,149.95264383332687,,,,,,152.46973641664954
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,6,triangle,2.5,,,,,,,,,"triangle,rectangle,star,circle",triangle,1,1,triangle,1,0.4656782500096597,,,,,,,152.99970770833897,153.50986866664607,154.015011041658,,,,,,156.5251044583274
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,7,circle,2.5,,,,,,,,,"star,circle,rectangle,triangle",circle,2,2,circle,1,0.45352529163938016,,,,,,,156.99296333332313,157.49774012499256,158.0024829999893,,,,,,160.51732808334054
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,8,triangle,1.0,,,,,,,,,"rectangle,star,circle,triangle",triangle,4,4,triangle,1,0.4799302083265502,,,,,,,160.97357191663468,161.48337091665599,161.9877298749925,,,,,,163.00174675000017
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,9,star,1.0,,,,,,,,,"circle,triangle,star,rectangle",star,3,3,star,1,0.594773291668389,,,,,,,163.48437099999865,163.99065812499612,164.50043562499923,,,,,,165.51214629164315
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,10,rectangle,2.5,,,,,,,,,"circle,rectangle,star,triangle",rectangle,2,2,rectangle,1,0.5376842916593887,,,,,,,166.1092386666569,166.61527349997777,167.1242362499761,,,,,,169.6353614999971
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,11,circle,2.5,,,,,,,,,"circle,star,rectangle,triangle",circle,1,1,circle,1,0.4334382499800995,,,,,,,170.1752037499973,170.6810051666398,171.18523166663363,,,,,,173.7046343749971
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,12,star,2.5,,,,,,,,,"rectangle,circle,star,triangle",star,3,3,star,1,0.444188416673569,,,,,,,174.14035683331895,174.6457294166321,175.15526783332461,,,,,,177.67299641662976
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,13,rectangle,1.0,,,,,,,,,"rectangle,star,triangle,circle",rectangle,1,1,rectangle,1,0.4809921249980107,,,,,,,178.1196114999766,178.62572449998697,179.1352947499836,,,,,,180.14928595832316
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,14,circle,1.0,,,,,,,,,"circle,star,triangle,rectangle",circle,1,1,circle,1,0.43796291667968035,,,,,,,180.63297558334307,181.13918979163282,181.64666974998545,,,,,,182.66432495834306
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,15,star,1.0,,,,,,,,,"star,triangle,rectangle,circle",star,1,1,star,1,0.44341845833696425,,,,,,,183.10468604165362,183.60943408333696,184.11866987499525,,,,,,185.13284941663733
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,16,triangle,1.0,,,,,,,,,"triangle,circle,rectangle,star",triangle,1,1,triangle,1,0.44629758334485814,,,,,,,185.57895124997594,186.08499750000192,186.5947559583292,,,,,,187.6080971666379
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,17,triangle,2.5,,,,,,,,,"triangle,circle,star,rectangle",triangle,1,1,triangle,1,0.44798666663700715,,,,,,,188.05704987497302,188.5632386249781,189.0729652500013,,,,,,191.58656820832402
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,18,rectangle,1.0,,,,,,,,,"star,circle,triangle,rectangle",rectangle,4,4,rectangle,1,0.4942730416660197,,,,,,,192.0371437916474,192.5429408333439,193.0532844583213,,,,,,194.0674134583387
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,19,circle,2.5,,,,,,,,,"star,triangle,circle,rectangle",circle,3,3,circle,1,0.4728358333231881,,,,,,,194.56409174998407,195.06997570832027,195.57771887499257,,,,,,198.08784645833657
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,20,star,2.5,,,,,,,,,"triangle,circle,rectangle,star",star,4,4,star,1,0.486964750016341,,,,,,,198.5627403333201,199.0683529166563,199.57663945833337,,,,,,202.08983499999158
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,21,rectangle,2.5,,,,,,,,,"rectangle,circle,triangle,star",rectangle,1,1,rectangle,1,0.4842617916583549,,,,,,,202.57896658332902,203.0850218333362,203.59397724998416,,,,,,206.10760366663453
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,22,star,1.0,,,,,,,,,"circle,triangle,rectangle,star",star,4,4,star,1,0.46599900000728667,,,,,,,206.59394074999727,207.0992365416314,207.60700412499136,,,,,,208.62190425000153
WM,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,23,triangle,1.0,,,,,,,,,"circle,star,triangle,rectangle",triangle,3,3,triangle,1,0.4820690833439585,,,,,,,209.09070924998377,209.60047049997956,210.10614779163734,,,,,,211.11987891665194
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,0,,,ABA,triangle,circle,rectangle,triangle,"triangle,circle,triangle","rectangle,triangle",rectangle,"triangle,circle,star,rectangle",rectangle,4,4,rectangle,1,0.46666754168109037,0.9202153774664084,0.9581592644841761,1.2726838836502368,0.7662902872427304,0.8434557944927755,3.093787249717985,217.36439112498192,,,217.8694430416508,219.3031048749981,220.77923033334082,222.56933312499314,223.846683416632,225.21461179165635
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,1,,,ABB,triangle,star,triangle,circle,"triangle,star,star","triangle,circle",circle,"star,triangle,circle,rectangle",circle,3,3,circle,1,0.5062792083190288,1.0012186572610942,1.2966969229446308,1.1756257793363911,1.2138208424102186,0.7533584883071054,3.53538288869805,228.78541383333504,,,229.2944706666458,230.81325099998503,232.62718816663255,234.32237241664552,236.05349520832533,237.33432991662994
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,2,,,ABA,rectangle,star,triangle,circle,"rectangle,star,rectangle","triangle,circle",triangle,"star,triangle,rectangle,circle",triangle,2,2,triangle,1,0.5786585416353773,0.9700576155438468,1.057216862135978,1.1580616357244617,1.1224546937197701,0.9603116427028607,2.2482525580231085,241.39202491665492,,,241.9035488749796,243.3902612499951,244.95813141664257,246.6331920833327,248.27631112499512,249.75934395834338
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,3,,,ABB,star,rectangle,rectangle,star,"star,rectangle,rectangle","rectangle,star",star,"circle,star,triangle,rectangle",star,2,2,star,1,0.5281602499890141,1.035286812607079,0.9135067002712477,0.9615680345151587,0.9931711688573238,0.9530654614326353,3.694682192711472,252.59686191665241,,,253.10763833334204,254.6561814166489,256.0807918749924,257.55212387497886,259.05757783332956,260.5311851250008
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,4,,,ABB,circle,star,triangle,rectangle,"circle,star,star","triangle,rectangle",rectangle,"triangle,rectangle,star,circle",rectangle,2,2,rectangle,1,0.5345487500017043,0.758853501095399,0.9717737775464531,0.9774961024060119,0.921858057150073,0.954411722296684,3.1885257305557717,264.7666274999792,,,265.27791362497373,266.55537424999056,268.045829416631,269.5401784166461,270.97577191665187,272.4541469999822
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,5,,,ABB,triangle,star,rectangle,circle,"triangle,star,star","rectangle,circle",circle,"circle,rectangle,star,triangle",circle,1,1,circle,1,0.45154495834140107,0.7297408196198426,1.1069706528882455,0.7941996123925249,1.0816680746116552,0.9274564739878942,3.760208985146625,276.18718995832023,,,276.6934179166565,277.94418220833177,279.5669728333305,280.88262141664745,282.4795800833381,283.9283853333327
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,6,,,ABA,star,circle,circle,rectangle,"star,circle,star","circle,rectangle",circle,"triangle,star,circle,rectangle",circle,3,3,circle,1,0.5101732916664332,1.1849001147343627,1.0409737286425835,1.0641558852450554,1.2097249356069184,0.7275199263987457,2.4880982871077553,288.1534114583337,,,288.6653801666398,290.3642753333261,291.9215832083428,293.50098862499,295.2289275833173,296.47909741665353
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,7,,,ABB,triangle,rectangle,rectangle,triangle,"triangle,rectangle,rectangle","rectangle,triangle",triangle,"rectangle,circle,star,triangle",triangle,4,4,triangle,1,0.5204574167146347,0.7804474110538773,0.7450460090795787,0.6269016634460398,0.8714096333138901,0.9780263621105172,2.6311062971331585,299.4872674999933,,,299.9975052916561,301.29518537499825,302.55497399999877,303.6924722083204,305.0800736666424,306.5822483333177
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,8,,,ABA,rectangle,triangle,circle,star,"rectangle,triangle,rectangle","circle,star",circle,"circle,triangle,star,rectangle",circle,1,1,circle,1,0.49091787499492057,0.7479967657758135,0.9153280432329536,0.7723667428947179,1.1673605263185611,0.3880548824339112,2.096544694670358,309.7470983333187,,,310.2571816666459,311.52440862497315,312.9557150416367,314.2477674583206,315.92939141663373,316.8401156666514
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,9,,,ABB,triangle,circle,rectangle,circle,"triangle,circle,circle","rectangle,circle",circle,"circle,star,triangle,rectangle",circle,1,1,circle,1,0.5231935416522902,1.191325917751708,0.7921639706275925,1.2616373146756166,0.88565965063599,0.9917211387872084,2.2734424574337404,319.4400994583266,,,319.95045191663667,321.6593957916484,322.96200020832475,324.7434456249757,326.1441100833181,327.65607087497483
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,10,,,ABA,rectangle,circle,rectangle,star,"rectangle,circle,rectangle","rectangle,star",rectangle,"star,rectangle,circle,triangle",rectangle,2,2,rectangle,1,0.4857110000157263,0.8592642218403714,0.9238629954887194,0.8615559252010253,0.8925172629542167,1.0386622115256534,3.90533772208905,330.46204545832006,,,330.96815891665756,332.3465186666581,333.7892420833232,335.1644617499842,336.5729334583448,338.13087866664864
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,11,,,ABB,star,triangle,circle,triangle,"star,triangle,triangle","circle,triangle",triangle,"star,rectangle,circle,triangle",triangle,4,4,triangle,1,0.5453704166575335,0.6629085841187269,1.0872415457675086,0.9076503556604585,1.3107883870971477,0.7481142198798305,2.997819270957109,342.5363659999857,,,343.04832299999543,344.22960191665334,345.8333065416373,347.2548410416348,349.07886399998097,350.3506214999943
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,12,,,ABB,rectangle,circle,circle,star,"rectangle,circle,circle","circle,star",star,"circle,triangle,star,rectangle",star,3,3,star,1,0.5102930833236314,0.968615483968175,1.1636056000092405,1.2173498460493253,0.7841729717105289,1.2155235721776365,5.014888782888914,353.9039442499925,,,354.41500724997604,355.8977927916567,357.58023529165075,359.3171866249759,360.62086649998673,362.3563571666309
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,13,,,ABB,triangle,circle,triangle,circle,"triangle,circle,circle","triangle,circle",circle,"triangle,star,circle,rectangle",circle,3,3,circle,1,0.5113813749921974,0.83220514583109,0.6162151627837571,1.3135540483377948,0.8188569358035849,0.7303930805619259,5.02218288320579,367.89628920832183,,,368.40736708333134,369.7558293333277,370.8837495833286,372.7158776666329,374.05274174999795,375.3053594166413
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,14,,,ABA,circle,triangle,star,rectangle,"circle,triangle,circle","star,rectangle",star,"rectangle,circle,star,triangle",star,3,3,star,1,0.5066804166417569,0.851376730077789,1.1690919558844397,1.2105892237563407,0.9062703666082457,0.9610475352915209,1.6780346725607913,380.8520408749755,,,381.3611589583452,382.7284408333362,384.41223754163366,386.14593524998054,387.57052708332776,389.05536445832695
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,15,,,ABA,circle,rectangle,rectangle,star,"circle,rectangle,circle","rectangle,star",rectangle,"rectangle,star,triangle,circle",rectangle,1,1,rectangle,1,0.4697568333358504,1.4190393619947583,1.0820848589170953,1.148616582930527,1.1966259098532,1.0179581784396943,2.1748345115544376,391.25309887499316,,,391.7632494166319,393.6945150416577,395.2873077499971,396.9517762083269,398.6642009166535,400.20123154163593
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,16,,,ABA,rectangle,circle,rectangle,circle,"rectangle,circle,rectangle","rectangle,circle",rectangle,"circle,triangle,rectangle,star",rectangle,3,3,rectangle,1,0.6255597916606348,1.045793048122699,0.9175284136048003,1.13507805402892,1.02988188531102,0.9854066136531925,1.5531353596537205,402.8586192083312,,,403.36503195832483,404.92942533333553,406.3624848749896,408.0081367083185,409.5598834583361,411.06633829165366
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,17,,,ABB,circle,star,star,rectangle,"circle,star,star","star,rectangle",rectangle,"circle,rectangle,triangle,star",rectangle,2,2,rectangle,1,0.5528186250012368,0.8606585992978462,1.2918708254379365,0.7580773819224366,1.0039350901659645,1.1530217926192916,3.149089015524404,413.2538992499758,,,413.7645427916432,415.1436911666533,416.9495493333379,418.22141320831724,419.73709483334096,421.41336304164724
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,18,,,ABA,star,circle,rectangle,triangle,"star,circle,star","rectangle,triangle",rectangle,"rectangle,star,circle,triangle",rectangle,1,1,rectangle,1,0.4981444166623987,0.871475140821878,1.0252646292740746,1.133108915751013,0.8776434056528921,1.1847842165094638,4.205973493642832,425.12938945833594,,,425.6384467499738,427.0293737499742,428.57000374997733,430.2209814999951,431.6111102916475,433.31937916664174
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,19,,,ABA,circle,rectangle,triangle,star,"circle,rectangle,circle","triangle,star",triangle,"star,triangle,circle,rectangle",triangle,2,2,triangle,1,0.47110729169799015,0.705252246461431,0.9635824106674915,0.990532379938465,0.9564491041792683,0.9211742978479808,3.601882431219864,438.03691341663944,,,438.54309354163706,439.76743054162944,441.2465123333386,442.7508335833263,444.22322216664907,445.65888062497834
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,20,,,ABA,star,triangle,star,triangle,"star,triangle,star","star,triangle",star,"circle,rectangle,triangle,star",star,4,4,star,1,0.5573011667001992,1.1516529764743397,1.365330254731556,1.1170791439394212,0.9807660147501395,1.045059987788518,1.298434531761553,449.7428687083302,,,450.25315429165494,451.9261714583263,453.8083298333222,455.4440389999945,456.94239104163717,458.5051907916495
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,21,,,ABB,star,rectangle,star,rectangle,"star,rectangle,rectangle","star,rectangle",rectangle,"star,triangle,rectangle,circle",rectangle,3,3,rectangle,1,0.5562634167145006,0.9119736412791697,0.7469283197829952,1.0616113530716553,0.8605293308542821,1.0584149472690454,1.6202865970956974,460.3699230833445,,,460.88026541663567,462.31014858331764,463.5715900416544,465.14821620832663,466.52409895832534,468.1047484583396
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,22,,,ABA,triangle,rectangle,triangle,rectangle,"triangle,rectangle,triangle","triangle,rectangle",triangle,"rectangle,triangle,circle,star",triangle,2,2,triangle,1,0.545350458327448,1.1248084725406757,0.9870711734152429,0.9766912312914451,0.871019889626764,0.7724017992377841,1.6522645165873535,470.294562291645,,,470.8052812499809,472.4426824999973,473.94336179163656,475.43251424998743,476.82226370833814,478.11778941663215
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,23,,,ABA,circle,rectangle,circle,triangle,"circle,rectangle,circle","circle,triangle",circle,"triangle,circle,star,rectangle",circle,2,2,circle,1,0.5693176666973159,0.5874110262707548,1.1595631955141155,1.4172457225211195,0.9774001165101953,0.9987549923447586,3.3752770974401844,480.3292095833167,,,480.8398257083318,481.94760600000154,483.6205843749922,485.5563546666526,487.0483024583373,488.5691145416349
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,24,,,ABA,triangle,star,rectangle,star,"triangle,star,triangle","rectangle,star",rectangle,"star,circle,triangle,rectangle",rectangle,4,4,rectangle,1,0.5266969999938738,0.7070203167490907,1.2361973120499012,0.9664197679577228,1.046245325925719,1.5784005168353317,2.26286532921745,492.5230894999986,,,493.034383958322,494.26062779163476,496.0135557499889,497.49658204164007,499.0627136666444,501.1640883333166
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,25,,,ABB,rectangle,star,rectangle,star,"rectangle,star,star","rectangle,star",star,"rectangle,triangle,star,circle",star,3,3,star,1,0.5502838333486579,0.8207027014746218,1.2115634486399798,1.0169819591715645,1.0345026185611594,1.1406443236357855,1.4378767600500488,503.9628596249968,,,504.4745312916348,505.8112169583328,507.53480220833444,509.06809324998176,510.6212590833311,512.2838150833268
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,26,,,ABA,star,rectangle,circle,star,"star,rectangle,star","circle,star",circle,"triangle,rectangle,star,circle",circle,4,4,circle,1,0.6685767916496843,1.314560431245051,1.1950299444632018,0.8438546461756021,0.9272620799387034,1.1624217565043176,4.60124582686801,514.2823565833387,,,514.7921976249781,516.6279322499759,518.3397256249737,519.7001302499848,521.1380881666555,522.8244956249837
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,27,,,ABA,circle,star,rectangle,triangle,"circle,star,circle","rectangle,triangle",rectangle,"triangle,circle,star,rectangle",rectangle,4,4,rectangle,1,0.47995983334840275,0.8665897371275865,0.9220432098342897,1.5831487151751158,1.0452327599490998,0.7822821832431284,3.201204340930904,528.1068229999801,,,528.6129629999923,529.9962949166365,531.4381887499767,533.5347065416572,535.0968718749937,536.3979260416527
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,28,,,ABB,rectangle,star,rectangle,triangle,"rectangle,star,star","rectangle,triangle",triangle,"circle,star,rectangle,triangle",triangle,4,4,triangle,1,0.6036438750161324,1.099374988609966,1.0033849381046995,1.2477935330630836,1.4942923048654326,1.3039127089247247,2.925955743575039,540.0906169583322,,,540.6020771249896,542.2208441666444,543.7436345833412,545.5147920416493,547.5311775000009,549.357609208324
main_run1,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,29,,,ABA,rectangle,circle,triangle,star,"rectangle,circle,rectangle","triangle,star",triangle,"star,rectangle,triangle,circle",triangle,3,3,triangle,1,0.5090131250035483,1.0987237037567108,0.9537274215253504,1.32710996148678,0.855864551344413,1.062372878740353,2.1907152223824866,552.896348499984,,,553.4050195833261,555.0194314583205,556.4923556666472,558.3358610833238,559.7073349999846,561.2905843333283
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,30,,,ABA,triangle,circle,star,triangle,"triangle,circle,triangle","star,triangle",star,"rectangle,circle,triangle,star",star,4,4,star,1,0.5217287499981467,1.1235787098085552,0.8642608202474446,1.442315922859234,0.7459251268467497,0.7770418592253243,1.4495894848455741,567.371967541636,,,567.8785902499803,569.5209121249791,570.9022049166379,572.8622879583272,574.127322458342,575.4303083749837
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,31,,,ABA,circle,rectangle,rectangle,circle,"circle,rectangle,circle","rectangle,circle",rectangle,"circle,star,triangle,rectangle",rectangle,4,4,rectangle,1,0.5120211250032298,0.6966994822331174,1.0380112895313112,0.8444349391162985,1.3333180432118632,0.923921228046491,3.4094127573756654,577.4102073749818,,,577.9210760416463,579.1329922916484,580.6884967499936,582.0500923333457,583.9036593333294,585.3503718333377
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,32,,,ABB,star,triangle,triangle,rectangle,"star,triangle,triangle","triangle,rectangle",rectangle,"triangle,rectangle,star,circle",rectangle,2,2,rectangle,1,0.5126378333079629,0.8035569275015157,0.9958601253936916,0.9690525456525553,0.8571944856084972,1.124331804060967,1.533117661044402,589.2823943749827,,,589.7916744583345,591.1153804999776,592.6278506249946,594.1107002083445,595.484116916632,597.1311448333436
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,33,,,ABB,star,triangle,rectangle,star,"star,triangle,triangle","rectangle,star",star,"star,rectangle,circle,triangle",star,1,1,star,1,0.5033900833514053,0.873427447467047,0.8313584281366805,1.1631731686055504,0.9642287142123304,1.0261080867557177,1.2101474024975916,599.1875039583247,,,599.6978958333202,601.0892477499729,602.4348052916466,604.1144545416464,605.5972074166348,607.1446201666549
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,34,,,ABA,triangle,star,star,rectangle,"triangle,star,triangle","star,rectangle",star,"rectangle,triangle,star,circle",star,3,3,star,1,0.5548019999987446,0.7521832734791934,1.0803584235362609,1.013171106519784,1.0260227146858927,1.052771618586413,3.426763649159013,608.8694600416347,,,609.383689499984,610.6526006666536,612.2543520416366,613.78475612498,615.3321325416327,616.9083993333334
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,35,,,ABB,rectangle,circle,rectangle,circle,"rectangle,circle,circle","rectangle,circle",circle,"circle,rectangle,triangle,star",circle,1,1,circle,1,0.481712000007974,1.0558645547322874,1.1014095683513656,0.7903118521641118,0.5242299537287181,0.8884572843990811,3.608458507652921,620.9008059166372,,,621.4082882499788,622.9818287083181,624.602976791648,625.9048464166408,626.9487206249905,628.3610858749889
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,36,,,ABA,circle,triangle,circle,rectangle,"circle,triangle,circle","circle,rectangle",circle,"rectangle,circle,triangle,star",circle,2,2,circle,1,0.5078790833067615,1.1492664635965082,0.7822235221658693,1.0546276344888366,0.977159957358259,0.899240651354192,4.67193212320695,632.4628427083371,,,632.9675363749848,634.6352747499768,635.9364397916361,637.5062293333176,639.002674041636,640.4263378333417
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,37,,,ABB,circle,triangle,rectangle,circle,"circle,triangle,triangle","rectangle,circle",circle,"triangle,star,rectangle,circle",circle,4,4,circle,1,0.4921162499813363,1.1333823916892447,1.0540031936464171,1.1758787212782167,1.18948516643258,1.0247612922559617,3.2203452878131906,645.616084041656,,,646.1209964166337,647.7755857916491,649.3441387916391,651.0398550833343,652.7467022499768,654.2955389999843
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,38,,,ABB,circle,triangle,circle,star,"circle,triangle,triangle","circle,star",star,"circle,rectangle,star,triangle",star,3,3,star,1,0.5280139166279696,0.7110299441562613,1.1428441241453815,1.1549713622866806,1.2063715355186768,0.7117095611148481,3.387059356238679,658.0179459166538,,,658.528187833319,659.758962666645,661.4202377499896,663.0943123333273,664.8216215416323,666.0601579583308
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,39,,,ABA,star,triangle,star,rectangle,"star,triangle,star","star,rectangle",star,"rectangle,triangle,circle,star",star,4,4,star,1,0.49513779167318717,0.9268531327067948,1.1402499198631164,0.735302453492947,1.2591114531130647,1.0895421218332377,3.232623735726112,669.9845967083238,,,670.4897647916514,671.9377497083333,673.5955257083406,674.8474710833398,676.6212699999742,678.233537208318
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,40,,,ABB,triangle,star,triangle,star,"triangle,star,star","triangle,star",star,"star,circle,triangle,rectangle",star,1,1,star,1,0.47393308335449547,1.0720982445609566,0.7715591244581745,1.046854717372673,1.1973231813386218,0.7354188484843995,3.7717798474760063,681.9741783333302,,,682.4859751666372,684.0718505416298,685.3560509166564,686.9223028333217,688.6338537499832,689.8910578749783
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,41,,,ABA,star,circle,circle,star,"star,circle,star","circle,star",circle,"rectangle,circle,star,triangle",circle,2,2,circle,1,0.5819134166522417,0.9032956647716183,1.05358775221294,0.6853221529566185,0.9090692924624421,1.0912340414499633,1.9112203352272115,694.1486202916421,,,694.6587664166582,696.0768017916416,697.6464298333449,698.8507627083454,700.2791724166309,701.8922300416452
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,42,,,ABB,triangle,circle,rectangle,triangle,"triangle,circle,circle","rectangle,triangle",triangle,"star,triangle,rectangle,circle",triangle,2,2,triangle,1,0.5760725833533797,1.120562528249498,1.1275555861433038,0.9763984554428671,1.2014108872461484,0.9064672068743109,3.4406322014898665,704.3981332499825,,,704.9077412083279,706.5445709999767,708.1903651249886,709.6858567083254,711.4043743333314,712.8321007083287
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,43,,,ABB,circle,triangle,star,circle,"circle,triangle,triangle","star,circle",circle,"star,circle,rectangle,triangle",circle,2,2,circle,1,0.4966142083576415,0.844917567359243,1.0294195890108708,0.992105474418335,1.1045787080023701,0.9920652140394848,3.038190552465258,716.8626472499745,,,717.3688452916394,718.7276639999764,720.2692104583257,721.7775438749813,723.3950981666567,724.9057349166542
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,44,,,ABA,circle,triangle,circle,triangle,"circle,triangle,circle","circle,triangle",circle,"rectangle,triangle,circle,star",circle,3,3,circle,1,0.5008669582894072,0.5688168666964724,0.9770205676519261,0.9744293240447254,0.6242868627319105,0.8114897069169487,2.50717756177413,728.4535813749826,,,728.9587027083326,730.0454518749902,731.5384463749942,733.0246441666386,734.1636790416378,735.4993428333255
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,45,,,ABB,circle,rectangle,triangle,rectangle,"circle,rectangle,rectangle","triangle,rectangle",rectangle,"circle,star,triangle,rectangle",rectangle,4,4,rectangle,1,0.46220258332323283,0.886205453672084,1.204939492607621,0.9180061575173543,1.0006205519540252,0.8875542730339253,4.200473444104228,738.5175733749929,,,739.0271678749996,740.4278787083167,742.1526981666393,743.5922019166464,745.1099004583375,746.522375041648
main_run2,e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,46,,,ABA,triangle,star,circle,star,"triangle,star,triangle","circle,star",circle,"rectangle,triangle,circle,star",circle,3,3,circle,1,0.5302320833434351,1.052431693424583,1.119333903849273,1.2695208289220408,0.6764289326469606,1.3341467788018062,2.518560661579507,751.1977357083233,,,751.7098765833362,753.2815460416314,754.9160863333382,756.7014207916509,757.8918071666558,759.7488295416406
