block,sid,trial,sample_stim,isi_condition,rule_type,A_stim,B_stim,A_prime,B_prime,rule_sequence,test_sequence,correct_next_stim,slot_mapping,correct_stim,response_key,response_slot,response_stim,correct,rt,isi1,isi2,isi3,isi4,isi5,iti,t_fixation,t_sample,t_delay,t_rule1,t_rule2,t_rule3,t_test1,t_test2,t_response
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,70,,,ABA,star,circle,rectangle,circle,"star,circle,star","rectangle,circle",rectangle,"star,triangle,rectangle,circle",rectangle,3,3,rectangle,1,0.6418341000007786,0.823685144680192,0.9507756035575476,1.1419702347707807,1.2981157864025563,1.3319708745553327,3.0239049054091924,1075.0982538000007,,,1075.6144299000007,1076.9803300000003,1078.4642194999997,1080.1478383000012,1081.9808548,1083.847665700001
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,71,,,ABB,triangle,rectangle,rectangle,star,"triangle,rectangle,rectangle","rectangle,star",star,"star,rectangle,triangle,circle",star,1,1,star,1,0.7115797000005841,1.2600007201422248,1.0866289491359844,0.7598438399880945,1.3621083934402831,0.8759135000594506,2.3134136757661437,1087.5475592000003,,,1088.0646240999995,1089.8648817000012,1091.481312,1092.7812746,1094.6811216000006,1096.095920400001
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,72,,,ABA,star,triangle,triangle,circle,"star,triangle,star","triangle,circle",triangle,"star,circle,triangle,rectangle",triangle,3,3,triangle,1,0.4629907999988063,0.7330529923880709,1.0787664886912405,0.7925215954864753,0.957249481602958,0.9069250485210919,1.7513530994360695,1099.1647856,,,1099.6809546000004,1100.9474074999998,1102.5628804999997,1103.8797769000012,1105.3619903,1106.7949733000005
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,73,,,ABB,star,triangle,circle,star,"star,triangle,triangle","circle,star",star,"triangle,star,circle,rectangle",star,2,2,star,1,0.5105877999994846,0.8804420087208964,1.071386144121481,1.087507547927322,1.066523483131068,0.9475062927131422,3.3701725661276885,1109.0446423000012,,,1109.5622495999996,1110.980982000001,1112.5969655999997,1114.2142144999998,1115.8144828000004,1117.2980891000007
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,74,,,ABA,star,rectangle,triangle,star,"star,rectangle,star","triangle,star",triangle,"circle,rectangle,triangle,star",triangle,4,4,star,0,1.6207066000006307,0.46697340739194104,0.8404512126826806,1.0693253284789637,1.0843344207933754,0.4709470919620664,1.6201511664065582,1121.2137337000004,,,1121.7311807000006,1122.7301043999996,1124.1139279,1125.7139269,1127.3312683000004,1128.3480959999997
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,75,,,ABB,star,circle,triangle,rectangle,"star,circle,circle","triangle,rectangle",rectangle,"star,triangle,circle,rectangle",rectangle,4,4,rectangle,1,0.6136475000002974,0.994019494718227,0.9344888911948707,0.759827613808646,1.0316860939119994,0.6757438045116106,3.2447868189262112,1131.6129304999995,,,1132.1311208999996,1133.6644187000002,1135.1315336000007,1136.4309971000002,1137.997323900001,1139.2142041999996
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,76,,,ABB,rectangle,circle,circle,triangle,"rectangle,circle,circle","circle,triangle",triangle,"star,triangle,rectangle,circle",triangle,2,2,triangle,1,0.43603369999982533,1.3238359648630067,1.157650905753154,1.005615377528776,1.2862327246848249,1.2773096397733887,3.3918889207485368,1143.1146308999996,,,1143.631388400001,1145.4980097999996,1147.1979479000001,1148.7313986999998,1150.5476472999999,1152.3648873000002
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,77,,,ABA,rectangle,circle,star,circle,"rectangle,circle,rectangle","star,circle",star,"triangle,star,rectangle,circle",star,2,2,star,1,0.578392100000201,1.0640362098878895,1.1327536891481953,1.3554775147050082,0.9007723452334025,0.7179507748746866,3.3067063952155786,1156.2138276000005,,,1156.7309588000007,1158.3310863999995,1159.9968817000008,1161.8965781000006,1163.3311945999994,1164.5815538999996
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,78,,,ABB,triangle,circle,star,circle,"triangle,circle,circle","star,circle",circle,"triangle,circle,star,rectangle",circle,3,3,star,0,0.5459916999989218,0.5225032182540368,0.9983470337455675,0.8077922642710145,1.1296203763781658,1.308536749858697,2.760687911660119,1168.4963153999997,,,1169.0144922,1170.0642750000006,1171.5976186999997,1172.9467901000007,1174.6150990999995,1176.4649480999997
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,79,,,ABA,rectangle,triangle,triangle,circle,"rectangle,triangle,rectangle","triangle,circle",triangle,"circle,rectangle,star,triangle",triangle,4,4,triangle,1,0.7123754000003828,1.0701109064256975,1.0379765694908027,0.7601897579607677,0.7168288422305951,1.13386891016561,1.3739105935681313,1179.8146115,,,1180.3301081999998,1181.9312542999996,1183.4981310000003,1184.7988137000011,1186.0476276999998,1187.7146255999996
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,80,,,ABA,circle,triangle,circle,triangle,"circle,triangle,circle","circle,triangle",circle,"circle,triangle,rectangle,star",circle,1,1,circle,1,0.5513340999987122,1.0663106371734317,0.7610442181076739,1.2294192396909913,0.4343640709543076,1.398181207368456,4.6989445097579265,1189.8486353999997,,,1190.3647954999997,1191.9641840000004,1193.2643260000004,1195.0305059000002,1195.9976676000006,1197.9315340000012
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,81,,,ABA,circle,star,triangle,star,"circle,star,circle","triangle,star",triangle,"triangle,star,rectangle,circle",triangle,1,1,triangle,1,0.5615857000011601,0.8037033308553206,0.897394854609826,1.1535885283566787,1.077933531222338,1.4826438855967001,3.0612049987422423,1203.2153128999998,,,1203.7313226000006,1205.0643240999998,1206.4971767000006,1208.1978811999998,1209.8148116000011,1211.8310818999998
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,82,,,ABB,star,rectangle,triangle,rectangle,"star,rectangle,rectangle","triangle,rectangle",rectangle,"rectangle,triangle,circle,star",rectangle,2,2,triangle,0,0.49070729999948526,1.1477918606657462,0.946639872409087,1.227553134125594,1.1539343596058291,0.7728098779962806,2.2947227793117193,1215.4978346999997,,,1216.0119480000012,1217.6982903999997,1219.180989800001,1220.9477389000003,1222.6299567999995,1223.9476448999994
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,83,,,ABA,circle,rectangle,rectangle,star,"circle,rectangle,circle","rectangle,star",rectangle,"star,triangle,rectangle,circle",rectangle,3,3,rectangle,1,0.5187805000005028,1.5316700011026425,1.0600548589993335,1.051074250597716,1.0832740223332722,1.1952324755455885,3.20305052525839,1226.7643691000012,,,1227.2811430000002,1229.347959300001,1230.9643300000007,1232.5478239000004,1234.1619458000005,1235.8951190999996
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,84,,,ABB,rectangle,star,triangle,rectangle,"rectangle,star,star","triangle,rectangle",rectangle,"rectangle,star,circle,triangle",rectangle,1,1,rectangle,1,0.577624300000025,1.0299453010640864,1.0095543414335935,1.377272732381227,1.2276185374155757,1.025095813518901,2.056965932816295,1239.647264000001,,,1240.1663731000008,1241.731221600001,1243.2804042999996,1245.1976398999996,1246.9645398000011,1248.5326010999997
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,85,,,ABA,star,triangle,triangle,star,"star,triangle,star","triangle,star",triangle,"star,rectangle,triangle,circle",triangle,3,3,triangle,1,0.6584225000005972,1.3508086497821452,0.9049765561914167,0.9151426601559125,0.8317247686016002,1.2158156691476796,2.571003623609153,1251.1977674000009,,,1251.714461900001,1253.5978479999994,1255.0483088,1256.4980575999998,1257.8647106999997,1259.6329544
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,86,,,ABA,circle,triangle,star,triangle,"circle,triangle,circle","star,triangle",star,"star,triangle,circle,rectangle",star,1,1,star,1,0.9225497999996151,1.112538994500481,0.6169956575939941,1.0052184140373548,1.371913443765246,1.2731972904654107,2.8563557216634003,1262.8979806999996,,,1263.4145757999995,1265.0635581999995,1266.2146850999998,1267.7635762999998,1269.6639876999998,1271.4813006000004
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,87,,,ABA,rectangle,star,circle,rectangle,"rectangle,star,rectangle","circle,rectangle",circle,"triangle,star,circle,rectangle",circle,3,3,circle,1,0.5745011999988492,1.118001086784554,1.225657589559903,1.1625799114008433,0.7086766147389671,0.8620265844891988,0.8665145152560512,1275.2822092999995,,,1275.7978695000002,1277.4484004999995,1279.2150923999998,1280.9147771000007,1282.165004800001,1283.5639998000006
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,88,,,ABB,triangle,star,star,rectangle,"triangle,star,star","star,rectangle",rectangle,"rectangle,triangle,circle,star",rectangle,1,1,rectangle,1,0.6146609999996144,1.1383830275265328,0.7885793424869008,1.150450804557542,0.962050033820881,1.068875622557828,2.3359006166814504,1285.0303581000007,,,1285.5479780999995,1287.2298689,1288.5643536000007,1290.2478391000004,1291.7480331999996,1293.3641845000002
main_run3,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,89,,,ABB,rectangle,circle,rectangle,circle,"rectangle,circle,circle","rectangle,circle",circle,"rectangle,star,circle,triangle",circle,3,3,circle,1,0.4710542000011628,1.079521600751252,0.6112292881777825,1.1096949998457093,1.0244876526192281,0.8179384607459179,3.8566580894335347,1296.3642345000007,,,1296.8805303000008,1298.4971492000004,1299.6477835999995,1301.2985495000012,1302.8684513999997,1304.2317667000007
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,90,,,ABB,triangle,star,star,triangle,"triangle,star,star","star,triangle",triangle,"circle,rectangle,star,triangle",triangle,4,4,triangle,1,0.5185467999999673,0.9995430914646742,0.9583559092407516,1.0399579046591423,0.7885746387798074,0.9313846242367105,4.667995204109211,1346.5460046999997,,,1347.0642205000004,1348.5952095000011,1350.0977667000006,1351.6815125000012,1352.9981026999994,1354.465220600001
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,91,,,ABA,triangle,star,triangle,rectangle,"triangle,star,triangle","triangle,rectangle",triangle,"star,circle,triangle,rectangle",triangle,3,3,triangle,1,0.7371574999997392,1.1142533915474668,1.1791533843220097,0.9903724683736971,0.5848877200657148,0.9179509891441586,1.7619211491270532,1359.6806475000012,,,1360.1983677999997,1361.8481403999995,1363.5649388000002,1365.0987513,1366.2147882999998,1367.665298
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,92,,,ABB,circle,star,circle,star,"circle,star,star","circle,star",star,"circle,star,triangle,rectangle",star,2,2,star,1,0.6318283999989944,1.1293648529431852,0.9010881039162743,0.7647035316116377,1.020883025515902,0.7452684420924107,3.6490219929890766,1370.1982231000002,,,1370.7145273000006,1372.3815986000009,1373.8142599000003,1375.130700400001,1376.6815545000009,1377.9649157000003
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,93,,,ABB,rectangle,star,circle,rectangle,"rectangle,star,star","circle,rectangle",rectangle,"circle,rectangle,star,triangle",rectangle,2,2,rectangle,1,1.0225887000015064,0.5683618226253601,1.179224019333812,0.8989090474614329,1.4073594357180852,1.0644451900154202,2.7051104335088683,1382.2809721000012,,,1382.7978107,1383.8978812999994,1385.614994900001,1387.0475165999997,1388.9980536000003,1390.5983534000006
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,94,,,ABB,star,circle,star,rectangle,"star,circle,circle","star,rectangle",rectangle,"triangle,star,circle,rectangle",rectangle,4,4,rectangle,1,0.8812395999993896,1.1794727308060395,1.2099325170798056,1.1421708276059241,0.6899476687293307,1.234743143080824,3.1417429967131025,1394.3481036000012,,,1394.8638376,1396.5811446000007,1398.3311666000009,1400.0152904999995,1401.2483427000006,1403.0306600000004
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,95,,,ABA,circle,triangle,rectangle,triangle,"circle,triangle,circle","rectangle,triangle",rectangle,"circle,rectangle,star,triangle",rectangle,2,2,rectangle,1,0.5892308000002231,0.899397418519142,0.7846427290946063,1.256148329554615,1.2305555839232811,0.9589807583583946,1.9860063476221153,1407.0980663999999,,,1407.6162134999995,1409.0479226000007,1410.3648744000002,1412.1649794000004,1413.9315168000012,1415.4315145
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,96,,,ABA,star,triangle,rectangle,triangle,"star,triangle,star","rectangle,triangle",rectangle,"rectangle,star,triangle,circle",rectangle,1,1,rectangle,1,0.6839909000009357,1.2635613715202298,1.127444589833087,0.7189944004509146,0.9015835290430082,1.0525300904553436,1.7763361471947925,1418.0309933999997,,,1418.5484046000001,1420.3492886000004,1422.0317711000007,1423.2815394999998,1424.7148006000007,1426.314792700001
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,97,,,ABB,star,circle,circle,star,"star,circle,circle","circle,star",star,"triangle,star,circle,rectangle",star,2,2,star,1,0.7729797000010876,0.9331014301443205,1.0481969944338119,1.0086194315229813,0.82580357589966,1.1142528303987522,2.7104534867303256,1428.8142464000011,,,1429.3314511999997,1430.7981333000007,1432.3803363999996,1433.9317315000008,1435.2979656000007,1436.9485086000004
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,98,,,ABA,rectangle,triangle,circle,star,"rectangle,triangle,rectangle","circle,star",circle,"triangle,rectangle,circle,star",circle,3,3,circle,1,0.6856284000004962,1.0217748360615242,1.1704789555501884,0.8429869364748046,1.1304072263775227,1.1743658621743056,2.4959876233506098,1440.4479669000011,,,1440.9646974000007,1442.5316717000005,1444.2479064,1445.6316365000002,1447.298289100001,1449.0152075000005
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,99,,,ABB,circle,star,circle,rectangle,"circle,star,star","circle,rectangle",rectangle,"star,rectangle,circle,triangle",rectangle,2,2,rectangle,1,0.4819783999992069,0.6123487604242733,0.8219865394727434,1.144366439521083,1.0408705533720777,1.2747087603218428,2.737609378986001,1452.231326000001,,,1452.7481458000002,1453.8980446000005,1455.2478896000011,1456.9316575000012,1458.5147422999999,1460.3323871000011
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,100,,,ABB,triangle,circle,circle,rectangle,"triangle,circle,circle","circle,rectangle",rectangle,"circle,rectangle,triangle,star",rectangle,2,2,rectangle,1,0.5518821999994543,1.185747029182866,1.4998901713353876,0.9590688549104952,1.385049530648847,0.9526175904956048,3.157248633540205,1463.5798986999998,,,1464.0980981000012,1465.8155776000003,1467.8482408,1469.347044,1471.2643547000007,1472.7649094999997
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,101,,,ABB,circle,triangle,triangle,star,"circle,triangle,triangle","triangle,star",star,"star,circle,triangle,rectangle",star,1,1,star,1,0.6923203000005742,0.8755906308452461,0.8673662680122818,1.077414315729267,0.6198955516137803,0.6331751617748402,3.281429401374316,1476.5146931,,,1477.0317085999995,1478.448339300001,1479.8479628000005,1481.4647404000007,1482.6142514000003,1483.7818726999994
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,102,,,ABA,triangle,circle,triangle,star,"triangle,circle,triangle","triangle,star",triangle,"star,rectangle,circle,triangle",triangle,4,4,triangle,1,0.7022455999995145,1.3728835918007107,1.2077096842649535,0.9091638408873698,1.2242144620163866,1.208257851041803,3.8617788157812685,1487.7981173999997,,,1488.3150533999997,1490.2117526000002,1491.9650923999998,1493.4147728999997,1495.1815951999997,1496.9316215
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,103,,,ABB,triangle,circle,star,rectangle,"triangle,circle,circle","star,rectangle",rectangle,"triangle,circle,star,rectangle",rectangle,4,4,rectangle,1,0.5531762000009621,1.171249053506859,1.0336374854159047,1.050883196517616,1.109479948605844,0.8679722184740758,3.738929605322716,1501.5325926000005,,,1502.0484300999997,1503.748165500001,1505.3151261000003,1506.8983336000001,1508.5483273999998,1509.9652284000003
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,104,,,ABB,star,circle,star,rectangle,"star,circle,circle","star,rectangle",rectangle,"triangle,star,circle,rectangle",rectangle,4,4,rectangle,1,0.7125952999995206,0.9329198906236368,1.1819306481611336,0.7394407232267659,1.0082981203614632,0.8255042814902196,3.257770716611571,1514.282216900001,,,1514.798305100001,1516.264611300001,1517.9814822000008,1519.2482215,1520.7978949000008,1522.1641739999995
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,105,,,ABA,star,circle,circle,star,"star,circle,star","circle,star",circle,"triangle,star,circle,rectangle",circle,3,3,circle,1,0.4565647999988869,1.2743944652197947,1.0319091187958498,0.9576894305941072,1.1834475859837918,0.9056316724997866,4.482314836894004,1526.181465900001,,,1526.6988161000008,1528.5147818000005,1530.0810335999995,1531.5817227999996,1533.298284800001,1534.7488879000011
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,106,,,ABB,star,rectangle,circle,rectangle,"star,rectangle,rectangle","circle,rectangle",rectangle,"star,circle,rectangle,triangle",rectangle,3,3,rectangle,1,0.4750410999986343,0.7795736718921871,0.9953330648365157,0.6020083662674952,1.3323582381939314,1.0972648174452788,2.9901143366254934,1539.7148495000001,,,1540.231236900001,1541.5477609000009,1543.0799758000012,1544.2137725000011,1546.080337200001,1547.7143818000004
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,107,,,ABB,circle,rectangle,star,triangle,"circle,rectangle,rectangle","star,triangle",triangle,"circle,rectangle,star,triangle",triangle,4,4,triangle,1,0.5364654000004521,0.9944481330280469,0.798749318941751,1.2628415995175704,1.2127761776964538,0.7604449668327675,3.451765442778571,1551.1979783000006,,,1551.7153128999998,1553.2484753999997,1554.5815717999994,1556.3818498,1558.131553700001,1559.4322721000008
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,108,,,ABB,triangle,rectangle,circle,star,"triangle,rectangle,rectangle","circle,star",star,"rectangle,triangle,circle,star",star,4,4,star,1,0.5783692999993946,1.0349204740907507,0.9609889034266818,0.9333690135599716,0.9463765009806626,1.066129901029759,0.22452769866373146,1563.446041000001,,,1563.9644710000011,1565.5315900999994,1567.031898700001,1568.4985257999997,1569.980532900001,1571.5814874999996
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,109,,,ABA,star,triangle,rectangle,star,"star,triangle,star","rectangle,star",rectangle,"rectangle,circle,star,triangle",rectangle,1,1,rectangle,1,0.800614099998711,0.7466437961555847,1.0618016980762026,0.7523989954667041,0.8466554905334802,0.9079089420275497,4.062897191535648,1572.4307741000011,,,1572.9462151999996,1574.2315557000002,1575.8290835000007,1577.1149862000002,1578.4978877000012,1579.9491577999997
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,110,,,ABB,rectangle,star,circle,star,"rectangle,star,star","circle,star",star,"star,rectangle,triangle,circle",star,1,1,star,1,0.5502813999992213,0.8672422254054694,0.9127387591725111,1.0510101402837466,1.0970031666452436,0.9392300375742383,1.1648918409611222,1584.8486592999998,,,1585.3634308,1586.7640238000004,1588.2149566999997,1589.7989144000003,1591.431354800001,1592.9154197999997
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,111,,,ABB,circle,star,rectangle,star,"circle,star,star","rectangle,star",star,"rectangle,star,circle,triangle",star,2,2,star,1,0.5848244999997405,1.2417076659274175,1.107871605627145,1.280123578896829,1.2248433862171824,0.8141924464107491,3.8967899855006425,1594.6647286000007,,,1595.181556900001,1596.9654590999999,1598.6150252999996,1600.430536400001,1602.1814212000008,1603.5319034000004
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,112,,,ABB,triangle,star,star,triangle,"triangle,star,star","star,triangle",triangle,"triangle,rectangle,star,circle",triangle,1,1,triangle,1,0.5409343999999692,1.0375154054059192,1.2369972599984902,1.087081250704366,0.8000523440573781,0.9725971035503613,1.207458571004257,1608.0468099999998,,,1608.5654357000003,1610.1314598000008,1611.8984087999997,1613.5152479000008,1614.8480113999995,1616.3653828000006
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,113,,,ABA,triangle,star,star,triangle,"triangle,star,triangle","star,triangle",star,"circle,star,triangle,rectangle",star,2,2,star,1,0.5731584999994084,1.1376867019153898,1.323934652313251,1.1233276368351468,1.1434312529059103,1.2466646002725947,2.8810742466929833,1618.1470430000008,,,1618.6640371000012,1620.3312920000008,1622.198980000001,1623.8485161000008,1625.5318403,1627.3156833000012
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,114,,,ABB,triangle,circle,star,triangle,"triangle,circle,circle","star,triangle",triangle,"triangle,circle,rectangle,star",triangle,4,4,star,0,1.8029251999996632,0.7826141310214121,0.8339893091402855,1.2619197066316596,0.896744002420294,0.8812401162782464,3.167048438331096,1630.7959874000007,,,1631.3152158000012,1632.6311858000008,1633.9980352000002,1635.7986712000002,1637.2313190000004,1638.6479563000012
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,115,,,ABB,rectangle,triangle,rectangle,circle,"rectangle,triangle,triangle","rectangle,circle",circle,"rectangle,circle,triangle,star",circle,2,2,circle,1,0.5295518999992055,0.7048223437326395,1.0258940304182442,0.8187478449283188,1.0101485862830946,1.1396081556602138,2.0031131422350392,1643.6478530000004,,,1644.1657954000002,1645.4148526000008,1646.9643386999996,1648.3152494000005,1649.8661735999995,1651.5483237000008
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,116,,,ABB,star,rectangle,star,triangle,"star,rectangle,rectangle","star,triangle",triangle,"star,rectangle,circle,triangle",triangle,4,4,triangle,1,0.8060451000001194,0.6544660115186898,1.034604347174708,1.1815384087552678,1.2159859788963467,0.9595768467435148,2.6537045110131716,1654.1160185000008,,,1654.6315341999998,1655.8151565000007,1657.3817130000007,1659.0985008999996,1660.8489054000001,1662.3486616999999
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,117,,,ABA,circle,triangle,rectangle,triangle,"circle,triangle,circle","rectangle,triangle",rectangle,"star,circle,rectangle,triangle",rectangle,3,3,rectangle,1,0.46960109999963606,0.9840067973963602,1.271695082375947,1.3287834580086735,0.7830847640236247,0.6067854826575823,5.546061911642175,1665.8318624000003,,,1666.3478082000001,1667.8816516000006,1669.6810301000005,1671.5485894000012,1672.8642189000002,1674.0151762999994
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,118,,,ABB,circle,star,circle,star,"circle,star,star","circle,star",star,"triangle,circle,rectangle,star",star,4,4,star,1,0.5183429999997315,1.0767332510534091,0.8457363971612221,1.2815023357114048,1.0782550903565802,0.7249171599538135,2.3151924692297827,1680.0655867999994,,,1680.5821307999995,1682.1986369000006,1683.5809527000001,1685.3985157999996,1687.0158174000007,1688.280926200001
main_run4,7ea7ce2b-65c3-4ff4-a9bd-ded1149f0b99,119,,,ABA,triangle,circle,circle,rectangle,"triangle,circle,triangle","circle,rectangle",circle,"circle,rectangle,star,triangle",circle,1,1,circle,1,0.619878500001505,1.0251489334608044,1.1365655911107762,0.716544023572125,1.2464202171214933,1.125896582290615,2.9768163348629932,1691.1479605000004,,,1691.6651058999996,1693.2316252,1694.8986569999997,1696.1480840000004,1697.9319716999998,1699.5988056000006
