142.2012 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=np.float64(0.07), italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
142.5691 	DATA 	Keypress: equal
142.5745 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=np.float64(0.07), italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Waiting for scanner...', units='norm', win=Window(...), wrapWidth=1)
144.5693 	DATA 	Keypress: equal
144.5703 	DATA 	Main trial 0 run 1: rule=ABA, A=circle, B=triangle, A'=triangle, B'=circle
146.5730 	DATA 	Keypress: equal
148.5748 	DATA 	Keypress: equal
150.5705 	DATA 	Keypress: equal
152.5693 	DATA 	Keypress: equal
152.8919 	DATA 	Keypress: 4
152.8921 	DATA 	Main trial 0 response: key=4, rt=0.5827, correct=1
154.5735 	DATA 	Keypress: equal
156.3479 	DATA 	Main trial 1 run 1: rule=ABA, A=rectangle, B=circle, A'=rectangle, B'=circle
156.5717 	DATA 	Keypress: equal
158.5744 	DATA 	Keypress: equal
160.5707 	DATA 	Keypress: equal
162.5724 	DATA 	Keypress: equal
164.5729 	DATA 	Keypress: equal
165.6400 	DATA 	Keypress: 3
165.6404 	DATA 	Main trial 1 response: key=3, rt=0.6815, correct=1
166.5733 	DATA 	Keypress: equal
168.3232 	DATA 	Main trial 2 run 1: rule=ABB, A=rectangle, B=star, A'=star, B'=rectangle
