block,sid,trial,sample_stim,isi_condition,rule_type,A_stim,B_stim,A_prime,B_prime,rule_sequence,test_sequence,correct_next_stim,slot_mapping,correct_stim,response_key,response_slot,response_stim,correct,rt,isi1,isi2,isi3,isi4,isi5,iti,t_fixation,t_sample,t_delay,t_rule1,t_rule2,t_rule3,t_test1,t_test2,t_response
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,92,,,ABA,circle,star,star,triangle,"circle,star,circle","star,triangle",star,"star,rectangle,circle,triangle",star,1,1,star,1,0.6046899999992092,1.1432549387375106,0.8115129388981532,0.8506052196330958,1.2232137931529337,0.6959269617011594,1.794161948906603,1351.4114256000003,,,1351.9280969000001,1353.610998,1354.9611188,1356.3453965999997,1358.1116228,1359.3448432000005
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,93,,,ABA,star,rectangle,triangle,circle,"star,rectangle,star","triangle,circle",triangle,"triangle,star,circle,rectangle",triangle,1,1,triangle,1,0.5805013999997755,1.4196756644367041,0.9330293590043742,1.0373414159056935,1.163039051682079,1.0757210965961888,3.1585504823990544,1361.7777633000005,,,1362.2949615999996,1364.2439678,1365.7107183999997,1367.2775817000002,1368.9771449,1370.5949010000004
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,94,,,ABB,star,rectangle,rectangle,triangle,"star,rectangle,rectangle","rectangle,triangle",triangle,"circle,rectangle,triangle,star",triangle,3,3,triangle,1,0.6204467999996268,0.9678117320706626,0.7834930234862019,0.869055745148273,0.4878720817297172,1.3976420311881022,3.316804266918738,1374.3776360000002,,,1374.8943912000004,1376.3945838,1377.7113627999997,1379.1278460000003,1380.1619490000003,1382.0938327000003
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,95,,,ABA,triangle,rectangle,circle,triangle,"triangle,rectangle,triangle","circle,triangle",circle,"rectangle,triangle,star,circle",circle,4,4,circle,1,0.6620403000006263,1.1765808262877713,1.1925988580235647,0.638542553912173,1.0082705331065358,1.203988521102593,2.3347425287682757,1386.0624309000004,,,1386.5786500000004,1388.2948219,1390.0280454000003,1391.2117102000002,1392.7456500999997,1394.4953600999997
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,96,,,ABB,triangle,rectangle,star,circle,"triangle,rectangle,rectangle","star,circle",circle,"triangle,star,circle,rectangle",circle,3,3,circle,1,0.625552599999537,0.8778659994126985,1.1216209717699643,0.9859962893189279,1.2241094538805206,1.088125824382729,2.4454473145012035,1397.5278550000003,,,1398.0436876000003,1399.4612634000005,1401.1121694000003,1402.6271735,1404.3949346,1406.0283135999998
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,97,,,ABA,star,rectangle,star,triangle,"star,rectangle,star","star,triangle",star,"circle,star,triangle,rectangle",star,2,2,star,1,0.5242227000007915,1.170647121828221,0.6090402222900948,1.5599443578510663,1.1963757216363735,1.1184673341430547,1.9473565944326767,1409.1279524000001,,,1409.6447329000002,1411.3448750999996,1412.4951368000002,1414.5938901999998,1416.3283179999999,1417.9955267000005
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,98,,,ABA,rectangle,star,triangle,rectangle,"rectangle,star,rectangle","triangle,rectangle",triangle,"triangle,rectangle,circle,star",triangle,1,1,triangle,1,0.5259806000003664,1.07934818088972,1.1959892094850055,0.790662422816478,1.2999529964581469,0.870687080797799,4.081279193167404,1420.4933843999997,,,1421.0110008000001,1422.6287331000003,1424.3614082000004,1425.6782384999997,1427.5110247000002,1428.9283576999997
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,99,,,ABA,triangle,rectangle,circle,triangle,"triangle,rectangle,triangle","circle,triangle",circle,"circle,triangle,rectangle,star",circle,1,1,circle,1,0.5772094000003563,1.4163849736951244,1.0780664313415589,0.7503947637526165,0.9214441815735168,1.071545961293206,3.4491518671576578,1433.5613937999997,,,1434.0782264,1436.0285131,1437.6442914999998,1438.9280193000004,1440.3949816000004,1442.0116544000002
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,100,,,ABB,circle,rectangle,star,circle,"circle,rectangle,rectangle","star,circle",circle,"circle,star,rectangle,triangle",circle,1,1,circle,1,0.6250604000006206,0.9335162879699698,1.1913586431419778,1.602439331598654,1.126382314002417,1.1710498677984278,3.9609984476351605,1446.0778541,,,1446.5949165000002,1448.0612406999999,1449.8027613000004,1451.9282511000001,1453.5956674999998,1455.3106186000005
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,101,,,ABA,star,circle,star,rectangle,"star,circle,star","star,rectangle",star,"triangle,rectangle,circle,star",star,4,4,star,1,0.7295416999995723,0.7727458933231008,0.5985535422395529,1.1413590538759923,0.9354429119435718,1.4853371401928843,3.779528626814058,1459.9262884,,,1460.4445094000002,1461.7444673,1462.8781823,1464.5621954999997,1466.0285364000001,1468.0446913000005
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,102,,,ABA,circle,rectangle,circle,triangle,"circle,rectangle,circle","circle,triangle",circle,"circle,star,triangle,rectangle",circle,1,1,circle,1,0.4679266999992251,1.144170191255086,1.102960574890364,1.2397403107190896,1.1690888251676101,0.8696815975264739,1.5769693078915556,1472.5948361,,,1473.1129679000005,1474.8031889000004,1476.4469090000002,1478.2114790000005,1479.9112044000003,1481.3284138
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,103,,,ABA,rectangle,star,rectangle,triangle,"rectangle,star,rectangle","rectangle,triangle",rectangle,"rectangle,circle,triangle,star",rectangle,1,1,rectangle,1,0.4705352999999377,0.9753980097125876,1.3010064161912436,1.1949862651447094,1.0287583136432372,0.6855772576669779,2.2830885730274733,1483.4109492999996,,,1483.9263086,1485.4444480000002,1487.2780679999996,1489.0112102000003,1490.5780561000001,1491.8111043
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,104,,,ABB,triangle,circle,circle,rectangle,"triangle,circle,circle","circle,rectangle",rectangle,"circle,triangle,rectangle,star",rectangle,3,3,rectangle,1,0.6464781000004223,0.7312130843675874,0.8326115462249872,0.9897495431766306,0.823726238135316,1.1479580775532243,2.841805983850111,1494.5950462,,,1495.1120032999997,1496.3787190000003,1497.7437221999999,1499.2783018999999,1500.6450169999998,1502.3273989
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,105,,,ABA,rectangle,triangle,rectangle,triangle,"rectangle,triangle,rectangle","rectangle,triangle",rectangle,"rectangle,triangle,circle,star",rectangle,1,1,rectangle,1,0.5407494999999471,0.7822154481171353,0.829700889382223,1.1583276412389583,0.7373623046384066,0.6957272346737521,5.3235318179028805,1505.8620245000002,,,1506.3780763000004,1507.6954127999998,1509.0613239000004,1510.744721,1512.0117003000005,1513.2449101000002
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,106,,,ABA,triangle,circle,rectangle,triangle,"triangle,circle,triangle","rectangle,triangle",rectangle,"triangle,circle,star,rectangle",rectangle,4,4,rectangle,1,0.6426222000000053,1.2427395037662095,0.8285155347167182,0.931783324740247,1.0575348941545855,1.397910453772019,4.966177564652974,1519.1454027999998,,,1519.6617899000003,1521.4457935,1522.8117393000002,1524.2783639999998,1525.8785766,1527.8272607
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,107,,,ABA,rectangle,circle,triangle,circle,"rectangle,circle,rectangle","triangle,circle",triangle,"circle,rectangle,triangle,star",triangle,3,3,triangle,1,0.6974249999993845,1.041010529112627,0.9065222135061892,0.6990530814532654,0.4790055517947055,0.9156179481552218,2.3512917727579996,1533.462114,,,1533.9780147000001,1535.5600593,1536.9946271999997,1538.2281279,1539.2445342,1540.6948555
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,108,,,ABB,star,triangle,circle,rectangle,"star,triangle,triangle","circle,rectangle",rectangle,"star,circle,rectangle,triangle",rectangle,3,3,rectangle,1,0.6309162999996261,1.1852345520805383,0.9325244780884155,0.8765050541289829,1.0765544773390634,0.961546807938667,4.871765061019838,1543.7783996999997,,,1544.2952587,1546.0113748000003,1547.4779446000002,1548.8782245000002,1550.4954143000004,1551.9953967000001
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,109,,,ABA,triangle,star,rectangle,star,"triangle,star,triangle","rectangle,star",rectangle,"circle,rectangle,triangle,star",rectangle,2,2,rectangle,1,0.6390213999993648,0.9218764658650777,0.8369380250188623,0.9525389139615306,1.204955698323261,0.8836899287511728,3.5509496536384617,1557.5281271000003,,,1558.0449455999997,1559.5111617000002,1560.8781872,1562.3620008999997,1564.1114814000002,1565.5452089
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,110,,,ABA,star,circle,triangle,star,"star,circle,star","triangle,star",triangle,"triangle,rectangle,circle,star",triangle,1,1,triangle,1,0.5117578999997932,0.992836925889765,1.2900971882821246,0.9761681802730885,1.1499411234327852,0.7463073003262081,2.68926098519843,1569.7613098000002,,,1570.2782642000002,1571.8116245,1573.6281817,1575.1459863,1576.8291178999998,1578.1110565999998
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,111,,,ABA,circle,star,triangle,star,"circle,star,circle","triangle,star",triangle,"circle,triangle,star,rectangle",triangle,2,2,triangle,1,0.6538818999997602,0.9453550486767686,1.2715664593674865,0.9255926662484653,0.9730675587422297,0.9165336337678714,3.7468299003386,1581.3453232000002,,,1581.8620859000002,1583.3457624000002,1585.1458373000005,1586.6108685999998,1588.1270875999999,1589.5783420999996
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,112,,,ABB,triangle,star,star,rectangle,"triangle,star,star","star,rectangle",rectangle,"star,rectangle,triangle,circle",rectangle,2,2,rectangle,1,0.5714755999997578,0.7386585113426576,1.039498313949546,1.0073057388261624,1.2526874397230596,0.9640506694698376,3.2797022991676794,1594.0117387,,,1594.5288719999999,1595.8030356999998,1597.3785656999999,1598.9284737999997,1600.7117355,1602.2117365000004
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,113,,,ABB,rectangle,circle,rectangle,circle,"rectangle,circle,circle","rectangle,circle",circle,"circle,star,triangle,rectangle",circle,1,1,circle,1,0.7609027999997124,1.0060343283049595,0.8102293728075556,0.8308586502024424,1.104682341198497,1.3415115479371764,1.892682177090556,1606.0949653999996,,,1606.6112805000002,1608.1604644999998,1609.5113983,1610.8793124000003,1612.5290581,1614.4108428
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,114,,,ABA,rectangle,triangle,rectangle,triangle,"rectangle,triangle,rectangle","rectangle,triangle",rectangle,"star,circle,rectangle,triangle",rectangle,3,3,rectangle,1,0.7109909000000698,0.8012424621729467,0.839142460042529,1.1008723506761764,0.9907662852329201,1.2523071720330643,4.025933517719736,1617.1121630999996,,,1617.6277135999999,1618.9618873999998,1620.345464,1621.9786676000003,1623.5120161000004,1625.3118142000003
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,115,,,ABA,triangle,star,circle,rectangle,"triangle,star,triangle","circle,rectangle",circle,"triangle,rectangle,star,circle",circle,4,4,circle,1,0.573634100000163,0.9071156957955938,1.5217722621078393,0.9800631328449848,1.2156101116322042,1.3356523655477759,2.2351329583354786,1630.0968083999996,,,1630.6117574999998,1632.0620605000004,1634.1285371000004,1635.6454163999997,1637.3952544000003,1639.2775825999997
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,116,,,ABB,circle,star,rectangle,triangle,"circle,star,star","rectangle,triangle",triangle,"circle,rectangle,star,triangle",triangle,4,4,triangle,1,0.659903600000689,1.0210795735478202,1.1199849041012473,1.1176560176417072,1.2612906128617194,1.078972724671189,1.76510089256814,1642.1122163999999,,,1642.6293956,1644.1784675999997,1645.8290693999998,1647.4789449,1649.2786960000003,1650.9117644999997
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,117,,,ABA,circle,triangle,rectangle,star,"circle,triangle,circle","rectangle,star",rectangle,"rectangle,star,triangle,circle",rectangle,1,1,rectangle,1,0.5927940999999919,1.0100683573779656,1.0406279579600277,1.220223306920489,1.0834262901218241,1.1856019406218703,2.951277227447542,1653.3786326999998,,,1653.8951108,1655.4455273000003,1657.0284639000001,1658.7780045,1660.3936718000004,1662.1280073999997
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,118,,,ABB,rectangle,circle,rectangle,triangle,"rectangle,circle,circle","rectangle,triangle",triangle,"circle,rectangle,star,triangle",triangle,4,4,triangle,1,0.5368950999991284,0.9341501500173018,0.9847783411832575,1.1225003748173228,0.9547192172319574,0.698860574985597,2.564883747607559,1665.7122587000003,,,1666.2288023,1667.6951660000004,1669.2115242999998,1670.8780477999999,1672.3777280000004,1673.6113072999997
main_run4,cc2bdacf-6fe4-4e56-9630-a6ab21438244,119,,,ABB,triangle,circle,triangle,star,"triangle,circle,circle","triangle,star",star,"circle,rectangle,triangle,star",star,4,4,star,1,0.6138706000001548,0.7700010126469121,1.0484745099860848,1.3327757353162601,1.1131832165023536,1.0898631002297452,2.243385355053082,1676.7431196999996,,,1677.2619839,1678.5621302,1680.1458309,1682.0117003000005,1683.6614883000002,1685.3115583
